Date,Judge,Url
29-03-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/2425/2425_2022_2_1001_34457_Judgement_29-Mar-2022.pdf
02-08-2022,HON'BLE MR. JUSTICE K.M. JOSEPH,https://main.sci.gov.in/supremecourt/2010/2553/2553_2010_7_1501_36921_Judgement_02-Aug-2022.pdf
22-03-2022,HON'BLE MR. JUSTICE L. NAGESWARA RAO,https://main.sci.gov.in/supremecourt/2022/2560/2560_2022_5_802_34315_Judgement_22-Mar-2022.pdf
22-03-2022,HON'BLE MR. JUSTICE L. NAGESWARA RAO,https://main.sci.gov.in/supremecourt/2022/2560/2560_2022_35_1501_34170_Judgement_16-Mar-2022.pdf
26-08-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/2563/2563_2022_1_1503_37723_Judgement_26-Aug-2022.pdf
20-05-2022,HON'BLE MR. JUSTICE DINESH MAHESHWARI,https://main.sci.gov.in/supremecourt/2022/2575/2575_2022_12_1501_36044_Judgement_20-May-2022.pdf
08-08-2022,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2009/2577/2577_2009_11_1501_37111_Judgement_08-Aug-2022.pdf
20-05-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/2583/2583_2022_10_1510_36042_Judgement_20-May-2022.pdf
24-11-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2015/2610/2610_2015_5_1502_39976_Judgement_24-Nov-2022.pdf
22-04-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/2690/2690_2022_4_1502_35179_Judgement_22-Apr-2022.pdf
11-08-2022,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2020/2738/2738_2020_6_1501_37174_Judgement_11-Aug-2022.pdf
11-08-2022,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt_vernacular/2020/2738/2738_2020_6_1501_37174_Judgement_11-Aug-2022_HIN.pdf
06-04-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/2752/2752_2022_12_1502_34691_Judgement_06-Apr-2022.pdf
19-10-2022,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2022/2780/2780_2022_6_1501_39157_Judgement_19-Oct-2022.pdf
09-05-2022,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2022/2782/2782_2022_13_19_35656_Judgement_09-May-2022.pdf
04-08-2022,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2022/2792/2792_2022_11_1501_36938_Judgement_04-Aug-2022.pdf
08-04-2022,HON'BLE MR. JUSTICE VIKRAM NATH,https://main.sci.gov.in/supremecourt/2017/2818/2818_2017_7_1501_34824_Judgement_08-Apr-2022.pdf
02-12-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2016/2821/2821_2016_5_1501_40235_Judgement_02-Dec-2022.pdf
11-07-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/2858/2858_2022_11_1515_36266_Judgement_11-Jul-2022.pdf
01-04-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/2893/2893_2022_34_45_34588_Judgement_01-Apr-2022.pdf
01-04-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt_vernacular/2022/2893/2893_2022_34_45_34588_Judgement_01-Apr-2022_GUJ.pdf
19-10-2022,HON'BLE MR. JUSTICE DINESH MAHESHWARI,https://main.sci.gov.in/supremecourt/2020/2911/2911_2020_7_44_39075_Judgement_19-Oct-2022.pdf
28-03-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/2911/2911_2022_32_11_34430_Judgement_28-Mar-2022.pdf
15-03-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/2929/2929_2022_2_1001_34116_Judgement_15-Mar-2022.pdf
06-04-2022,HON'BLE MR. JUSTICE K.M. JOSEPH,https://main.sci.gov.in/supremecourt/2018/2940/2940_2018_10_10_34772_Judgement_06-Apr-2022.pdf
23-08-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/2941/2941_2020_1_1501_37575_Judgement_23-Aug-2022.pdf
15-09-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/2970/2970_2022_8_1501_38164_Judgement_15-Sep-2022.pdf
29-03-2022,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2009/2975/2975_2009_13_1501_34547_Judgement_29-Mar-2022.pdf
03-06-2022,HON'BLE MR. JUSTICE ANIRUDDHA BOSE,https://main.sci.gov.in/supremecourt/1995/2997/2997_1995_5_1501_36130_Judgement_03-Jun-2022.pdf
03-06-2022,HON'BLE MR. JUSTICE ANIRUDDHA BOSE,https://main.sci.gov.in/supremecourt/1995/2997/2997_1995_5_1502_35647_Judgement_09-May-2022.pdf
11-07-2022,HON'BLE MR. JUSTICE M.M. SUNDRESH,https://main.sci.gov.in/supremecourt/2015/3004/3004_2015_5_1503_36261_Judgement_11-Jul-2022.pdf
07-03-2022,HON'BLE MR. JUSTICE K.M. JOSEPH,https://main.sci.gov.in/supremecourt/2019/3034/3034_2019_40_12_33912_Judgement_07-Mar-2022.pdf
29-03-2022,HON'BLE MR. JUSTICE HEMANT GUPTA,https://main.sci.gov.in/supremecourt/2021/3047/3047_2021_11_1502_34504_Judgement_29-Mar-2022.pdf
15-12-2022,HON'BLE MR. JUSTICE DINESH MAHESHWARI,https://main.sci.gov.in/supremecourt/2020/3086/3086_2020_7_1502_40620_Judgement_15-Dec-2022.pdf
01-11-2022,HON'BLE MR. JUSTICE PAMIDIGHANTAM SRI NARASIMHA,https://main.sci.gov.in/supremecourt/2020/3176/3176_2020_14_1701_39418_Judgement_01-Nov-2022.pdf
14-06-2022,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2022/3238/3238_2022_2_1501_36143_Judgement_14-Jun-2022.pdf
15-12-2022,HON'BLE MR. JUSTICE HRISHIKESH ROY,https://main.sci.gov.in/supremecourt/2018/3241/3241_2018_7_1501_40620_Judgement_15-Dec-2022.pdf
11-10-2022,HON'BLE MR. JUSTICE A.S. BOPANNA,https://main.sci.gov.in/supremecourt/2022/3264/3264_2022_15_1501_38812_Judgement_11-Oct-2022.pdf
29-03-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/3270/3270_2022_2_1002_34577_Judgement_29-Mar-2022.pdf
19-09-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/3289/3289_2022_8_1503_38304_Judgement_19-Sep-2022.pdf
19-09-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt_vernacular/2022/3289/3289_2022_8_1503_38304_Judgement_19-Sep-2022_HIN.pdf
18-01-2022,HON'BLE MR. JUSTICE K.M. JOSEPH,https://main.sci.gov.in/supremecourt/2017/3332/3332_2017_40_1501_32645_Judgement_18-Jan-2022.pdf
12-05-2022,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2017/3343/3343_2017_8_4_35899_Judgement_12-May-2022.pdf
10-08-2022,HON'BLE MR. JUSTICE HEMANT GUPTA,https://main.sci.gov.in/supremecourt/2010/3435/3435_2010_8_1501_37198_Judgement_10-Aug-2022.pdf
28-03-2022,HON'BLE MR. JUSTICE VIKRAM NATH,https://main.sci.gov.in/supremecourt/2021/3469/3469_2021_37_32_34436_Judgement_28-Mar-2022.pdf
28-03-2022,HON'BLE MR. JUSTICE VIKRAM NATH,https://main.sci.gov.in/supremecourt_vernacular/2021/3469/3469_2021_37_32_34436_Judgement_28-Mar-2022_HIN.pdf
12-10-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2015/3538/3538_2015_1_1501_38928_Judgement_12-Oct-2022.pdf
15-12-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/3575/3575_2022_5_1502_40618_Judgement_15-Dec-2022.pdf
03-11-2022,HON'BLE MR. JUSTICE S. RAVINDRA BHAT,https://main.sci.gov.in/supremecourt/2019/3585/3585_2019_15_1501_39507_Judgement_03-Nov-2022.pdf
22-03-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/3587/3587_2022_12_1504_34279_Judgement_22-Mar-2022.pdf
14-07-2022,HON'BLE MR. JUSTICE J.B. PARDIWALA,https://main.sci.gov.in/supremecourt/2017/3600/3600_2017_3_1503_36329_Judgement_14-Jul-2022.pdf
20-05-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2020/3654/3654_2020_10_1506_36042_Judgement_20-May-2022.pdf
25-01-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2019/3655/3655_2019_42_1505_32869_Judgement_25-Jan-2022.pdf
25-01-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt_vernacular/2019/3655/3655_2019_42_1505_32869_Judgement_25-Jan-2022_HIN.pdf
25-01-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt_vernacular/2019/3655/3655_2019_42_1505_32869_Judgement_25-Jan-2022_GUJ.pdf
21-03-2022,HON'BLE MR. JUSTICE HEMANT GUPTA,https://main.sci.gov.in/supremecourt/2022/3680/3680_2022_41_1501_34222_Judgement_21-Mar-2022.pdf
13-05-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/3686/3686_2022_11_1501_35860_Judgement_13-May-2022.pdf
27-07-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2018/3692/3692_2018_11_1501_36699_Judgement_27-Jul-2022.pdf
22-03-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/3773/3773_2022_12_1505_34279_Judgement_22-Mar-2022.pdf
05-05-2022,HON'BLE MS. JUSTICE HIMA KOHLI,https://main.sci.gov.in/supremecourt/2022/3800/3800_2022_1_1501_35551_Judgement_05-May-2022.pdf
19-04-2022,HON'BLE MR. JUSTICE S. ABDUL NAZEER,https://main.sci.gov.in/supremecourt/2009/3824/3824_2009_7_1501_35092_Judgement_19-Apr-2022.pdf
30-05-2022,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt/2021/3887/3887_2021_5_1501_36111_Judgement_30-May-2022.pdf
16-09-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2009/3899/3899_2009_8_1501_38252_Judgement_16-Sep-2022.pdf
29-03-2022,HON'BLE MR. JUSTICE DINESH MAHESHWARI,https://main.sci.gov.in/supremecourt/2019/3950/3950_2019_14_9_34556_Judgement_29-Mar-2022.pdf
30-09-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2020/4008/4008_2020_7_1501_38707_Judgement_30-Sep-2022.pdf
12-04-2022,HON'BLE MR. JUSTICE HEMANT GUPTA,https://main.sci.gov.in/supremecourt/2022/4040/4040_2022_11_1502_34932_Judgement_12-Apr-2022.pdf
15-03-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/4058/4058_2022_2_1002_34117_Judgement_15-Mar-2022.pdf
21-03-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/4071/4071_2022_42_1501_34223_Judgement_21-Mar-2022.pdf
05-08-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/4084/4084_2022_3_19_37087_Judgement_05-Aug-2022.pdf
19-04-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/4173/4173_2022_12_1508_35076_Judgement_19-Apr-2022.pdf
05-05-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2020/4174/4174_2020_12_1502_35516_Judgement_05-May-2022.pdf
01-02-2022,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2021/4186/4186_2021_38_1502_33029_Judgement_01-Feb-2022.pdf
14-10-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/4187/4187_2022_2_72_38948_Judgement_14-Oct-2022.pdf
30-08-2022,HON'BLE MR. JUSTICE V. RAMASUBRAMANIAN,https://main.sci.gov.in/supremecourt/2021/4305/4305_2021_4_1501_37790_Judgement_30-Aug-2022.pdf
24-11-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/4308/4308_2022_5_1504_39976_Judgement_24-Nov-2022.pdf
30-09-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/4364/4364_2022_7_1505_38707_Judgement_30-Sep-2022.pdf
11-07-2022,HON'BLE MR. JUSTICE M.M. SUNDRESH,https://main.sci.gov.in/supremecourt/2018/4369/4369_2018_5_1504_36261_Judgement_11-Jul-2022.pdf
01-02-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2020/4409/4409_2020_34_1501_33024_Judgement_01-Feb-2022.pdf
14-09-2022,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2021/4449/4449_2021_5_1502_38169_Judgement_14-Sep-2022.pdf
28-03-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/4484/4484_2022_42_1502_34441_Judgement_28-Mar-2022.pdf
02-08-2022,HON'BLE MR. JUSTICE K.M. JOSEPH,https://main.sci.gov.in/supremecourt/2022/4496/4496_2022_7_8_37007_Judgement_02-Aug-2022.pdf
02-08-2022,HON'BLE MR. JUSTICE K.M. JOSEPH,https://main.sci.gov.in/supremecourt_vernacular/2022/4496/4496_2022_7_8_37007_Judgement_02-Aug-2022_HIN.pdf
28-02-2022,HON'BLE MR. JUSTICE K.M. JOSEPH,https://main.sci.gov.in/supremecourt/2022/4520/4520_2022_40_22_33777_Judgement_28-Feb-2022.pdf
23-11-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/4532/4532_2022_1_1502_39982_Judgement_23-Nov-2022.pdf
25-02-2022,HON'BLE MR. JUSTICE DINESH MAHESHWARI,https://main.sci.gov.in/supremecourt/2022/4556/4556_2022_44_16_33834_Judgement_25-Feb-2022.pdf
06-09-2022,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2020/4574/4574_2020_5_1502_38016_Judgement_06-Sep-2022.pdf
11-07-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/4577/4577_2022_11_1516_36266_Judgement_11-Jul-2022.pdf
11-07-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/4615/4615_2022_11_1517_36266_Judgement_11-Jul-2022.pdf
13-05-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/4665/4665_2022_11_1502_35860_Judgement_13-May-2022.pdf
07-03-2022,HON'BLE MR. JUSTICE L. NAGESWARA RAO,https://main.sci.gov.in/supremecourt/2022/4716/4716_2022_35_6_33907_Judgement_07-Mar-2022.pdf
21-10-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2017/4717/4717_2017_6_1501_39197_Judgement_21-Oct-2022.pdf
06-09-2022,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,https://main.sci.gov.in/supremecourt/2017/4770/4770_2017_3_1502_37992_Judgement_06-Sep-2022.pdf
25-01-2022,HON'BLE MR. JUSTICE L. NAGESWARA RAO,https://main.sci.gov.in/supremecourt/2009/4826/4826_2009_35_1501_32871_Judgement_25-Jan-2022.pdf
11-08-2022,HON'BLE MR. JUSTICE PAMIDIGHANTAM SRI NARASIMHA,https://main.sci.gov.in/supremecourt/2017/4856/4856_2017_14_1502_37187_Judgement_11-Aug-2022.pdf
04-08-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/4879/4879_2022_3_8_37143_Judgement_04-Aug-2022.pdf
04-04-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/4982/4982_2022_4_25_34713_Judgement_04-Apr-2022.pdf
10-05-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/5009/5009_2022_2_1002_35670_Judgement_10-May-2022.pdf
25-02-2022,HON'BLE MR. JUSTICE ABHAY S. OKA,https://main.sci.gov.in/supremecourt/2019/5016/5016_2019_43_1703_33740_Judgement_25-Feb-2022.pdf
11-07-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/5039/5039_2022_11_1518_36266_Judgement_11-Jul-2022.pdf
03-06-2022,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt/2022/5047/5047_2022_5_1503_36129_Judgement_03-Jun-2022.pdf
11-05-2022,HON'BLE MR. JUSTICE SANJIV KHANNA,https://main.sci.gov.in/supremecourt/2021/5096/5096_2021_4_1501_35895_Judgement_11-May-2022.pdf
13-10-2022,HON'BLE MR. JUSTICE SANJIV KHANNA,https://main.sci.gov.in/supremecourt/2019/5121/5121_2019_11_1502_38874_Judgement_13-Oct-2022.pdf
25-08-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/5150/5150_2021_2_1002_37650_Judgement_25-Aug-2022.pdf
22-03-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2018/5151/5151_2018_12_1501_34279_Judgement_22-Mar-2022.pdf
20-05-2022,HON'BLE MR. JUSTICE S. ABDUL NAZEER,https://main.sci.gov.in/supremecourt/2017/5211/5211_2017_6_1501_36038_Judgement_20-May-2022.pdf
20-05-2022,HON'BLE MR. JUSTICE S. ABDUL NAZEER,https://main.sci.gov.in/supremecourt_vernacular/2017/5211/5211_2017_6_1501_36038_Judgement_20-May-2022_ORI.pdf
09-03-2022,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2020/5237/5237_2020_8_1501_33942_Judgement_09-Mar-2022.pdf
17-05-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/5249/5249_2022_11_1502_35949_Judgement_17-May-2022.pdf
17-05-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt_vernacular/2022/5249/5249_2022_11_1502_35949_Judgement_17-May-2022_ORI.pdf
04-02-2022,HON'BLE MR. JUSTICE V. RAMASUBRAMANIAN,https://main.sci.gov.in/supremecourt/2009/5268/5268_2009_41_1502_33143_Judgement_04-Feb-2022.pdf
23-02-2022,HON'BLE MR. JUSTICE VINEET SARAN,https://main.sci.gov.in/supremecourt/2019/5322/5322_2019_9_20_33659_Judgement_23-Feb-2022.pdf
12-05-2022,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt/2008/5436/5436_2008_5_1501_35842_Judgement_12-May-2022.pdf
18-04-2022,HON'BLE MR. JUSTICE SURYA KANT,https://main.sci.gov.in/supremecourt/2022/5499/5499_2022_1_302_35135_Judgement_18-Apr-2022.pdf
26-04-2022,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt/2008/5527/5527_2008_5_1501_35298_Judgement_26-Apr-2022.pdf
16-08-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/5546/5546_2021_3_27_37306_Judgement_16-Aug-2022.pdf
13-05-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/5568/5568_2021_4_29_35929_Judgement_13-May-2022.pdf
04-11-2022,HON'BLE MR. JUSTICE S. RAVINDRA BHAT,https://main.sci.gov.in/supremecourt/2003/5569/5569_2003_15_1501_39474_Judgement_04-Nov-2022.pdf
04-11-2022,HON'BLE MR. JUSTICE S. RAVINDRA BHAT,https://main.sci.gov.in/supremecourt_vernacular/2003/5569/5569_2003_15_1501_39474_Judgement_04-Nov-2022_ORI.pdf
24-03-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2018/5579/5579_2018_2_12_34309_Judgement_24-Mar-2022.pdf
09-02-2022,HON'BLE MR. JUSTICE K.M. JOSEPH,https://main.sci.gov.in/supremecourt/2013/5581/5581_2013_40_101_33218_Judgement_09-Feb-2022.pdf
11-08-2022,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt/2019/5679/5679_2019_14_1503_37187_Judgement_11-Aug-2022.pdf
24-08-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2018/5685/5685_2018_9_1502_37528_Judgement_24-Aug-2022.pdf
20-04-2022,HON'BLE MR. JUSTICE VINEET SARAN,https://main.sci.gov.in/supremecourt/2021/5691/5691_2021_9_1502_35207_Judgement_20-Apr-2022.pdf
18-02-2022,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt/2021/5732/5732_2021_46_1501_33528_Judgement_18-Feb-2022.pdf
12-08-2022,HON'BLE MR. JUSTICE ANIRUDDHA BOSE,https://main.sci.gov.in/supremecourt/2022/5833/5833_2022_16_1502_37259_Order_12-Aug-2022.pdf
11-07-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2020/6034/6034_2020_11_1511_36266_Judgement_11-Jul-2022.pdf
29-08-2022,HON'BLE MR. JUSTICE SANJIV KHANNA,https://main.sci.gov.in/supremecourt/2012/6035/6035_2012_12_1501_37783_Judgement_29-Aug-2022.pdf
11-04-2022,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt/2021/6043/6043_2021_5_1502_34887_Judgement_11-Apr-2022.pdf
12-07-2022,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2021/6048/6048_2021_7_1502_36306_Judgement_12-Jul-2022.pdf
04-04-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/6150/6150_2022_12_13_34646_Judgement_04-Apr-2022.pdf
30-08-2022,HON'BLE MR. JUSTICE DINESH MAHESHWARI,https://main.sci.gov.in/supremecourt/2010/6161/6161_2010_11_108_37793_Judgement_30-Aug-2022.pdf
11-07-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/6345/6345_2022_11_1519_36266_Judgement_11-Jul-2022.pdf
11-07-2022,HON'BLE MR. JUSTICE DINESH MAHESHWARI,https://main.sci.gov.in/supremecourt/2019/6368/6368_2019_13_1504_36268_Judgement_11-Jul-2022.pdf
16-12-2022,HON'BLE MR. JUSTICE KRISHNA MURARI,https://main.sci.gov.in/supremecourt/2022/6391/6391_2022_14_1501_40641_Judgement_16-Dec-2022.pdf
05-08-2022,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2020/6419/6419_2020_6_1501_37064_Judgement_05-Aug-2022.pdf
17-11-2022,HON'BLE MR. JUSTICE KRISHNA MURARI,https://main.sci.gov.in/supremecourt/2020/6446/6446_2020_14_1501_39735_Judgement_17-Nov-2022.pdf
22-09-2022,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2021/6455/6455_2021_5_1503_38576_Judgement_22-Sep-2022.pdf
21-03-2022,nan,https://main.sci.gov.in/supremecourt/2022/6456/6456_2022_44_9_34243_Order_21-Mar-2022.pdf
16-08-2022,HON'BLE MR. JUSTICE K.M. JOSEPH,https://main.sci.gov.in/supremecourt/2021/6516/6516_2021_7_1501_37310_Judgement_16-Aug-2022.pdf
25-02-2022,HON'BLE MR. JUSTICE ABHAY S. OKA,https://main.sci.gov.in/supremecourt/2020/6566/6566_2020_43_1601_33731_Judgement_25-Feb-2022.pdf
19-09-2022,HON'BLE MS. JUSTICE INDIRA BANERJEE,https://main.sci.gov.in/supremecourt/2021/6580/6580_2021_5_1504_38301_Judgement_19-Sep-2022.pdf
07-03-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/6599/6599_2021_32_21_34055_Judgement_07-Mar-2022.pdf
15-12-2022,HON'BLE MR. JUSTICE S. RAVINDRA BHAT,https://main.sci.gov.in/supremecourt/2020/6634/6634_2020_15_1501_40627_Judgement_15-Dec-2022.pdf
16-11-2022,HON'BLE MR. JUSTICE K.M. JOSEPH,https://main.sci.gov.in/supremecourt/2021/6652/6652_2021_4_1501_39865_Judgement_16-Nov-2022.pdf
23-08-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/6725/6725_2022_1_1502_37575_Judgement_23-Aug-2022.pdf
18-02-2022,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2021/6743/6743_2021_43_1501_33516_Judgement_18-Feb-2022.pdf
18-02-2022,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt_vernacular/2021/6743/6743_2021_43_1501_33516_Judgement_18-Feb-2022_HIN.pdf
18-02-2022,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2021/6751/6751_2021_43_1502_33516_Judgement_18-Feb-2022.pdf
18-02-2022,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt_vernacular/2021/6751/6751_2021_43_1502_33516_Judgement_18-Feb-2022_HIN.pdf
28-07-2022,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt/2017/6772/6772_2017_15_2_36785_Judgement_28-Jul-2022.pdf
28-07-2022,HON'BLE MR. JUSTICE B.R. GAVAI,https://main.sci.gov.in/supremecourt_vernacular/2017/6772/6772_2017_15_2_36785_Judgement_28-Jul-2022_HIN.pdf
01-04-2022,HON'BLE MRS. JUSTICE B.V. NAGARATHNA,https://main.sci.gov.in/supremecourt/2016/6819/6819_2016_42_1501_34601_Judgement_01-Apr-2022.pdf
13-04-2022,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2018/6861/6861_2018_13_1501_34970_Judgement_13-Apr-2022.pdf
04-11-2022,HON'BLE MR. JUSTICE SANJAY KISHAN KAUL,https://main.sci.gov.in/supremecourt/2001/6885/6885_2001_3_1501_39463_Judgement_04-Nov-2022.pdf
31-10-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2022/6890/6890_2022_1_1502_39396_Judgement_31-Oct-2022.pdf
20-05-2022,HON'BLE MR. JUSTICE M.R. SHAH,https://main.sci.gov.in/supremecourt/2022/6892/6892_2022_10_1511_36042_Judgement_20-May-2022.pdf
25-08-2022,HON'BLE MR. JUSTICE AJAY RASTOGI,https://main.sci.gov.in/supremecourt/2022/6906/6906_2022_11_1501_37567_Judgement_25-Aug-2022.pdf
18-04-2022,HON'BLE THE CHIEF JUSTICE,https://main.sci.gov.in/supremecourt/2021/6916/6916_2021_4_44_35014_Judgement_18-Apr-2022.pdf
